"formula","Ea_1D","Ea_2D","Ea_3D","MagpieData range Number","MagpieData mean Number","MagpieData avg_dev Number","MagpieData range MendeleevNumber","MagpieData mean MendeleevNumber","MagpieData avg_dev MendeleevNumber","MagpieData range AtomicWeight","MagpieData mean AtomicWeight","MagpieData avg_dev AtomicWeight","MagpieData range MeltingT","MagpieData mean MeltingT","MagpieData avg_dev MeltingT","MagpieData range Column","MagpieData mean Column","MagpieData avg_dev Column","MagpieData range Row","MagpieData mean Row","MagpieData avg_dev Row","MagpieData range CovalentRadius","MagpieData mean CovalentRadius","MagpieData avg_dev CovalentRadius","MagpieData range Electronegativity","MagpieData mean Electronegativity","MagpieData avg_dev Electronegativity","MagpieData range NsValence","MagpieData mean NsValence","MagpieData avg_dev NsValence","MagpieData range NpValence","MagpieData mean NpValence","MagpieData avg_dev NpValence","MagpieData range NdValence","MagpieData mean NdValence","MagpieData avg_dev NdValence","MagpieData range NfValence","MagpieData mean NfValence","MagpieData avg_dev NfValence","MagpieData range NValence","MagpieData mean NValence","MagpieData avg_dev NValence","MagpieData range NsUnfilled","MagpieData mean NsUnfilled","MagpieData avg_dev NsUnfilled","MagpieData range NpUnfilled","MagpieData mean NpUnfilled","MagpieData avg_dev NpUnfilled","MagpieData range NdUnfilled","MagpieData mean NdUnfilled","MagpieData avg_dev NdUnfilled","MagpieData range NfUnfilled","MagpieData mean NfUnfilled","MagpieData avg_dev NfUnfilled","MagpieData range NUnfilled","MagpieData mean NUnfilled","MagpieData avg_dev NUnfilled","MagpieData range GSvolume_pa","MagpieData mean GSvolume_pa","MagpieData avg_dev GSvolume_pa","MagpieData range GSbandgap","MagpieData mean GSbandgap","MagpieData avg_dev GSbandgap","MagpieData range GSmagmom","MagpieData mean GSmagmom","MagpieData avg_dev GSmagmom","MagpieData range SpaceGroupNumber","MagpieData mean SpaceGroupNumber","MagpieData avg_dev SpaceGroupNumber","two_theta1","two_theta2","two_theta3","two_theta4","two_theta5","two_theta6","two_theta7","two_theta8","two_theta9","two_theta10","two_theta11","two_theta12","two_theta13","two_theta14","two_theta15","two_theta16","two_theta17","two_theta18","two_theta19","two_theta20"
"LiSc(SiO4)1",0.439453125,4.638671875,4.951171875,18,10,4.28571428571429,86,62.5714285714286,32.3265306122449,38.014912,20.5685731428571,9.11550448979592,1759.2,596.27,659.56,15,11.7142857142857,5.55102040816327,2,2.42857142857143,0.612244897959184,104,96.1428571428571,34.4489795918367,2.46,2.57142857142857,0.99265306122449,1,1.85714285714286,0.244897959183673,4,2.57142857142857,1.63265306122449,1,0.142857142857143,0.244897959183673,0,0,0,5,4.57142857142857,1.63265306122449,1,0.142857142857143,0.244897959183673,4,1.71428571428571,0.979591836734694,9,1.28571428571429,2.20408163265306,0,0,0,8,3.14285714285714,1.91836734693878,13.13,13.6697619047571,5.21687074829388,0.773,0.110428571428571,0.18930612244898,6.35E-06,9.07142857142857E-07,1.55510204081633E-06,217,99.7142857142857,100.244897959184,16.8395821506375,20.1084417216433,22.4129512672043,23.4936894329828,24.989681043107,29.6155190660926,31.4294596619399,34.8527853080602,36.0596404343739,38.9000967019336,39.0820079759506,40.915613881605,48.0550756382732,51.2784942989977,53.496385597125,54.4497573730559,55.9894674944751,61.0898502311057,61.4813732751331,65.2453932299718
"Li2(TiSiO5)1",1.1328125,1.1328125,2.724609375,19,9.11111111111111,3.95061728395062,86,62,31.3333333333333,40.926,18.8701666666667,8.49159259259259,1886.2,534.375555555556,568.721975308642,15,11.1111111111111,6.07407407407407,2,2.33333333333333,0.518518518518519,94,95.2222222222222,32.4691358024691,2.46,2.51111111111111,1.0320987654321,1,1.77777777777778,0.345679012345679,4,2.44444444444444,1.7283950617284,2,0.222222222222222,0.395061728395062,0,0,0,5,4.44444444444444,1.7283950617284,1,0.222222222222222,0.345679012345679,4,1.55555555555556,1.03703703703704,8,0.888888888888889,1.58024691358025,0,0,0,7,2.66666666666667,1.48148148148148,11.335,12.8712962962889,4.18477366254321,0.773,0.085888888888889,0.152691358024691,2.25333333333E-05,2.5037037037E-06,4.45102880657778E-06,217,104.333333333333,102.592592592593,19.3820830699689,19.7667309193963,24.1131353970976,27.544373027539,34.1337177002738,36.9277747284273,39.3483064668116,42.6105498564881,44.2228587977704,44.4073248287027,46.6820383984249,51.4918900347602,56.8651189442884,57.4785626405059,59.384225813543,60.8111907852526,64.3250671873985,66.6759284743973,68.0163424689985,70.8518493720051
"LiTi(AsO4)O",1.181640625,2.01171875,2.01171875,30,12.25,7.625,86,70.375,24.1875,67.9806,26.215825,17.5892375,1886.2,469.83625,522.831875,15,12.5,5,2,2.5,0.75,94,92.125,32.65625,2.46,2.7375,0.878125,1,1.875,0.21875,4,2.875,1.4375,10,1.5,2.25,0,0,0,14,6.25,2.1875,1,0.125,0.21875,3,1.625,0.8125,8,1,1.75,0,0,0,7,2.75,1.375,13.07,12.6229166666625,4.39739583332813,0,0,0,2.25333333333E-05,2.8166666666625E-06,4.92916666665938E-06,217,81.125,86.40625,16.7819640558834,21.5396925713197,23.8473325946468,26.6616099163327,26.6989119564734,26.999303017663,29.987675832875,31.9594980436445,38.3085113306502,38.3355223915472,38.6788207494331,48.6953220709073,49.5972067844944,52.0899595486524,55.6637782065043,55.7582731825887,56.888321904245,59.4888554739826,62.7598912134875,70.8345699791
"LiTi(PO4)O",1.259765625,1.9921875,1.9921875,19,10,4.25,86,70.25,24.125,40.926,20.72234525,9.349017875,1886.2,373.24875,412.048125,15,12.5,5,2,2.375,0.5625,94,90.625,30.78125,2.46,2.73875,0.8765625,1,1.875,0.21875,4,2.875,1.4375,2,0.25,0.4375,0,0,0,5,5,1.25,1,0.125,0.21875,3,1.625,0.8125,8,1,1.75,0,0,0,7,2.75,1.375,13.4652380952,12.6723214285625,4.45915178570313,1.625,0.203125,0.35546875,2.25333333333E-05,2.8166666666625E-06,4.92916666665938E-06,227,60.625,75.4375,18.055304504969,18.6180071627606,18.6513678610733,18.7785954080563,22.6467983690724,26.408368188568,26.5435870489605,27.0143963662497,27.2594332882988,27.525617372507,27.7083794898221,29.122201293313,35.1019928676662,35.9875409887922,36.8865515798896,46.261047292041,51.584202834678,55.8641079392582,56.1638251330752,56.2364415048826
"Li10(Si2PbO10)1",0.478515625,0.498046875,0.5859375,79,9.56521739130435,7.06994328922495,86,48.5652173913044,41.3610586011342,200.259,21.425,17.3126956521739,1632.2,393.891739130435,294.862381852552,15,9.21739130434783,7.14555765595463,4,2.26086956521739,0.453686200378072,80,100.347826086957,29.8676748582231,2.46,2.18826086956522,1.10079395085066,1,1.56521739130435,0.491493383742911,4,2,1.73913043478261,10,0.434782608695652,0.831758034026465,14,0.608695652173913,1.16446124763705,27,4.60869565217391,3.24385633270321,1,0.434782608695652,0.491493383742911,4,1.39130434782609,1.20982986767486,0,0,0,0,0,0,3,1.82608695652174,0.718336483931947,19.005,14.1727536231739,4.40674228102079,0.773,0.067217391304348,0.122744801512287,0,0,0,217,134.304347826087,106.351606805293,5.96380997725504,11.9438504641206,14.7948104581635,17.0553312318275,19.329607124704,19.3935292200089,20.8729409790654,22.764332367495,25.5220173796941,25.587519719508,27.2658062825185,28.8979667317626,28.9855513553376,29.2145258278391,29.8437078770407,33.099968956703,33.2033085877887,36.4401129234712,37.4121198641639,37.864856144472
"Li(NiO2)1",1.34765625,1.34765625,12.06054688,25,11.75,8.125,86,59,29,51.7524,24.4083,17.14255,1673.2,572.8225,577.58875,15,10.75,5.25,2,2.5,0.75,62,96,30,2.46,2.4425,0.9975,1,1.75,0.375,4,2,2,8,2,3,0,0,0,9,5.75,2.375,1,0.25,0.375,2,1,1,2,0.5,0.75,0,0,0,1,1.75,0.375,7.4883333333,11.280833333325,2.6562499999875,0,0,0,0.5953947,0.148848675,0.2232730125,217,119.5,107.5,18.5308656791862,35.8025109159876,36.4035934581982,36.5916398764836,37.5698753440624,37.8287634874272,37.9489325902537,37.9502153412555,43.2363395907674,44.1549007022934,44.4739799200456,47.8949881271355,48.0434432739343,57.1572245639526,63.3369482769695,63.584346760408,63.6889476939454,63.9391074198187,64.1268110410305,64.8066127517004
"LiPdGaF6",1.494140625,1.494140625,1.494140625,43,14.8888888888889,10.4938271604938,92,77.2222222222222,21.037037037037,99.479,33.0082688,24.4725472,1774.55,322.85,363.564444444444,16,14,4,3,2.55555555555556,0.864197530864197,82,81.2222222222222,32.2962962962963,3,3.20777777777778,1.02962962962963,2,1.66666666666667,0.518518518518518,5,3.44444444444444,2.07407407407407,10,2.22222222222222,3.45679012345679,0,0,0,12,7.33333333333333,1.85185185185185,1,0.111111111111111,0.197530864197531,5,1.22222222222222,0.839506172839506,0,0,0,0,0,0,5,1.33333333333333,0.814814814814815,9.15,12.0117592592556,3.07234567900741,1.97,1.31333333333333,0.875555555555555,0,0,0,214,67.5555555555556,70.8641975308642,19.854149159675,22.0301761843971,27.5923932326316,34.7466119409984,35.0754357403069,39.8803132203606,40.3378529542287,41.5249528502202,43.6657774602209,44.9319815162225,50.2024531347289,52.8071215274873,55.2255234960605,58.0197867711792,62.287064538329,63.1340910679183,74.1223136791131,80.0384271180805,84.5334107943452,86.0123165040884
"Li10N3Br",0.322265625,0.546875,0.546875,32,6.14285714285714,4.48979591836735,94,25.0714285714286,34.3877551020408,72.963,13.6667214285714,9.60817346938775,390.64,356.560714285714,138.75612244898,16,5.14285714285714,5.91836734693878,2,2.14285714285714,0.265306122448979,57,115.214285714286,18.9489795918367,2.06,1.56285714285714,0.83265306122449,1,1.28571428571429,0.408163265306122,5,1,1.42857142857143,10,0.714285714285714,1.3265306122449,0,0,0,16,3,2.85714285714286,1,0.714285714285714,0.408163265306122,3,0.714285714285714,1.02040816326531,0,0,0,0,0,0,2,1.42857142857143,0.673469387755102,14.71125,17.1228273809286,1.76531037415306,6.437,1.48342857142857,2.12295918367347,0,0,0,165,209.714285714286,27.5510204081633,13.89014044454,24.1785637435124,27.0504236779637,27.9897916555657,33.6826341105679,36.5939854355515,37.3159606401388,44.3442214285561,47.2035892887555,48.9536693776725,49.4468506892365,49.5266965166543,55.7762226091689,57.3367597907315,57.8508617092016,61.6601823869493,68.6387416418023,70.8229097414944,72.19594063907,77.7885431894831
"Li5NBr2",0.771484375,0.771484375,2.3046875,32,11.5,11.75,94,34.625,42.03125,72.963,26.0649625,26.91951875,390.64,357.8875,119.753125,16,6.75,7.1875,2,2.5,0.75,57,118.875,11.96875,2.06,1.7325,0.940625,1,1.375,0.46875,5,1.625,2.03125,10,2.5,3.75,0,0,0,16,5.5,5.75,1,0.625,0.46875,3,0.625,0.78125,0,0,0,0,0,0,2,1.25,0.4375,14.71125,19.5869270833125,4.94653645834375,6.437,1.168875,1.46109375,0,0,0,165,183.375,59.6875,15.187560825617,16.6378892060102,24.0889934999992,27.3134745419807,27.3420693822314,29.8351537284215,31.3964871365785,32.5353922472506,33.6400962762412,38.7052628417764,44.7227797042413,45.3033642278887,46.6402435595329,46.7124223502908,51.4329472100704,51.4497347064264,54.9103649006004,54.9584800101532,56.4186142757391,71.9541487671452
"RbLiSe",1.123046875,1.123046875,1.34765625,34,24.6666666666667,14.4444444444444,88,31.3333333333333,38.4444444444444,78.5268,57.1229333333333,33.4546222222222,181.54,420.05,71.7266666666667,15,6,6.66666666666667,3,3.66666666666667,1.11111111111111,100,156,42.6666666666667,1.73,1.45,0.733333333333333,1,1.33333333333333,0.444444444444444,4,1.33333333333333,1.77777777777778,10,3.33333333333333,4.44444444444444,0,0,0,15,6,6.66666666666667,1,0.666666666666667,0.444444444444444,2,0.666666666666667,0.888888888888889,0,0,0,0,0,0,1,1.33333333333333,0.444444444444444,74.1291666667,44.4119444444333,30.8737037037111,0.799,0.266333333333333,0.355111111111111,0,0,0,215,157.333333333333,95.5555555555555,23.6954262067575,27.4078185979598,30.7315549489328,36.5394365714532,39.1491457921549,46.2748387724913,50.574369499509,52.6519715211609,56.5636477976501,56.5965309599709,62.1793781016974,63.9750247731156,65.7586450267415,67.5324481694634,69.2397964518507,79.2755195917637,80.9285917310267,82.5879201448624,84.1444611498159,89.039835424899
"Cs4K(Li(GaF6)2)1",4.2578125,4.2578125,6.142578125,52,20.6,15.84,92,64.4,36.24,125.9644519,47.2543973,38.75414238,400.19,162.22,130.464,16,11.8,6.48,4,3.1,1.43,187,111.75,65.7,3.19,2.817,1.3956,1,1.7,0.42,5,3.1,2.28,10,1,1.8,0,0,0,12,5.8,2.88,1,0.3,0.42,5,1.1,0.78,0,0,0,0,0,0,4,1.4,0.72,106.0575,35.34825,35.94254166667,1.97,1.182,0.9456,0,0,0,214,84.1,86.94,19.5699145764591,21.365877524916,25.5718214743218,27.7292185388364,32.6476602122537,34.4488201680572,35.271054839687,38.07526007033,43.6953493059578,44.7823093372818,47.7506940773637,49.0447495976497,52.5420017904449,57.2737473662991,60.4399065997671,63.7255892875606,70.8630504515729,74.7133047049655,77.7027389214061,78.6912896352711
"Cs4K(Li(FeF6)2)1",3.65234375,3.65234375,6.064453125,52,20.1,15.14,92,62.5,36.6,125.9644519,45.8665973,36.81122238,1757.5,313.029,316.0104,16,11.3,6.84,4,3.1,1.43,187,112.75,66.9,3.19,2.819,1.3932,1,1.7,0.42,5,3,2.4,6,0.6,1.08,0,0,0,7,5.3,2.58,1,0.3,0.42,1,0.6,0.48,4,0.4,0.72,0,0,0,3,1.3,0.54,106.0575,34.5355,36.34891666667,1.97,1.182,0.9456,2.1106628,0.21106628,0.379919304,214,100.6,102.72,17.1848088496832,21.7297536268607,26.0057057677419,28.2167558989342,33.2253517678654,35.0291924770597,35.8937444011743,38.7471509936567,44.452086932088,45.5709968712558,48.6176451817518,49.9470215201813,53.4872575757679,58.3545836053438,61.5646546995183,64.9498571062894,72.2673141391888,76.2021388756998,79.2956217654377,80.3193467504893
"Li(Mo2MoP3O16)1",1.044921875,1.2109375,1.42578125,39,13.1304347826087,8.01890359168242,86,77.9130434782609,13.9697542533081,89.019,27.9883776521739,18.5105234858223,2841.2,476.97347826087,631.050396975425,15,13.9130434782609,3.18714555765596,3,2.52173913043478,0.771266540642722,88,85.5217391304348,27.1606805293006,2.46,3.00304347826087,0.607939508506616,1,1.82608695652174,0.287334593572779,4,3.17391304347826,1.14933837429112,5,0.652173913043478,1.13421550094518,0,0,0,5,5.65217391304348,0.574669187145557,1,0.173913043478261,0.287334593572779,3,1.78260869565217,0.620037807183365,5,0.652173913043478,1.13421550094518,0,0,0,5,2.60869565217391,0.986767485822306,13.4652380952,12.0458281573435,4.09158700152136,1.625,0.21195652173913,0.368620037807183,0,0,0,227,48.4347826086957,62.8052930056711,11.4284004761511,14.6035415707207,19.3284502276681,19.7723625075792,20.1923905664004,20.9174768683826,21.708117875928,22.9724954049872,23.5995098643876,25.2586684776161,26.1244703324,28.0100940686573,29.2378272338216,29.3758243994955,29.451250889576,32.0790522998439,33.3559320236243,34.2137983818164,36.2063439787668,44.2484598270358
"CsNa3Li12(GeO4)4",0.78125,1.162109375,1.162109375,52,10.5555555555556,7.30864197530864,86,48.0833333333333,41.462962962963,125.9644519,23.1032544372222,17.1082877618827,1156.6,349.468888888889,264.587839506173,15,9.11111111111111,7.20987654320988,4,2.41666666666667,0.648148148148148,178,105.944444444444,35.5061728395062,2.65,2.17833333333333,1.12148148148148,1,1.55555555555556,0.493827160493827,4,2,1.77777777777778,10,1.11111111111111,1.97530864197531,0,0,0,13,4.66666666666667,3.25925925925926,1,0.444444444444444,0.493827160493827,4,1.33333333333333,1.18518518518519,0,0,0,0,0,0,3,1.77777777777778,0.691358024691358,106.66,17.7865277777639,8.5123765432105,0.383,0.042555555555556,0.075654320987654,0,0,0,217,132.111111111111,106.765432098765,15.6406371419833,22.1643940222552,24.84756081647,27.1816295388199,31.5648317337604,35.4266799569601,37.1562006943067,42.1864719201787,45.1517923081131,45.2172257963438,50.9708327761977,54.9128727564389,56.065033983333,58.6617820930289,58.7161119968142,62.2457269661502,64.7411908999065,68.0924833955204,68.2424946550411,79.165808514391
"Li2Ca2(Si5O13)1",1.34765625,1.38671875,2.529296875,17,10,3.63636363636364,86,69.8636363636364,23.9504132231405,33.137,20.1117136363636,7.25468223140496,1632.2,558.399090909091,614.200578512397,15,12.9090909090909,4.14876033057851,2,2.40909090909091,0.557851239669422,110,91.8636363636364,30.5661157024793,2.46,2.64454545454545,0.940082644628099,1,1.90909090909091,0.165289256198347,4,2.81818181818182,1.39669421487603,0,0,0,0,0,0,5,4.72727272727273,1.50413223140496,1,0.090909090909091,0.165289256198347,4,2.09090909090909,0.867768595041322,0,0,0,0,0,0,4,2.18181818181818,0.826446280991735,28.665,14.9678030303,6.92876721762727,0.773,0.175681818181818,0.27150826446281,0,0,0,217,99.9545454545454,103.946280991736,9.20674170023559,14.619288035076,23.3922439025801,24.154655998685,24.2080751061591,25.4692256215812,25.8159790184785,25.8946144992155,26.002934801897,26.3334445860666,27.1055084055927,27.864300594126,29.3396564342563,29.4733535429855,29.9256773065279,30.4514080735384,30.6446638566613,38.963190845227,47.9668036376473,64.8983838069365
"LiSr(B3S6)1",0.390625,0.517578125,0.517578125,35,13.8181818181818,6.77685950413223,87,68.4545454545455,23.2561983471074,80.679,29.0349090909091,13.9573884297521,1959.64,988.895454545454,752.439669421488,15,12.5454545454545,4.01652892561984,3,2.81818181818182,0.59504132231405,111,109.545454545455,18.8925619834711,1.63,2.13909090909091,0.48099173553719,1,1.90909090909091,0.165289256198347,4,2.45454545454545,1.68595041322314,0,0,0,0,0,0,5,4.36363636363636,1.78512396694215,1,0.090909090909091,0.165289256198347,5,2.45454545454545,1.38842975206612,0,0,0,0,0,0,5,2.54545454545455,1.33884297520661,47.0575,22.4601893939364,9.40544077135372,2.202,1.61672727272727,0.638479338842975,0,0,0,159,124.727272727273,59.702479338843,12.0430739372225,13.1840546543811,14.9407997482818,20.6079433523707,24.2959467828,24.7333653622802,24.8050535439361,26.8181581767584,30.3223914198473,31.2521043993644,31.2806371260179,31.4480465719347,32.5591761227738,32.833268979445,33.2468266062232,33.6030972104729,34.8848755408902,35.0060710917843,40.1143481980719,47.0898830197133
"Sr2Li(SiO4)F",3.564453125,3.935546875,3.935546875,35,14.8888888888889,10.2716049382716,92,59.5555555555556,35.9259259259259,80.679,32.5847225777778,24.4601232987654,1633.5,501.487777777778,507.23037037037,16,11.1111111111111,6.2962962962963,3,2.77777777777778,1.03703703703704,138,105.555555555556,45.9506172839506,3.03,2.50222222222222,1.16197530864198,1,1.88888888888889,0.197530864197531,5,2.55555555555556,1.82716049382716,0,0,0,0,0,0,6,4.44444444444444,1.95061728395062,1,0.111111111111111,0.197530864197531,4,1.44444444444444,1.06172839506173,0,0,0,0,0,0,4,1.55555555555556,0.938271604938272,45.125,21.2912037037,14.6394650205778,1.97,0.304777777777778,0.474098765432099,0,0,0,217,107.666666666667,105.62962962963,21.2720486110727,22.6264909631706,23.4407867668184,31.6531082429882,32.1339765239358,32.7658982813445,33.4672074603026,38.6186249360277,40.6801199587534,40.8777663497872,46.2010655409728,47.9416781749619,51.2800620436718,51.5225554706911,52.7334260396082,55.8131540125291,58.0901419715758,58.9370630971313,67.2179594693913,70.3175832095972
"Li4SrCa(SiO4)2",0.99609375,2.275390625,2.705078125,35,10.125,5.6875,86,54.4375,38.453125,80.679,21.2267625,12.37024375,1632.2,487.01,448.87,15,10.25,6.6875,3,2.4375,0.65625,129,102.0625,36.0625,2.49,2.324375,1.115625,1,1.75,0.375,4,2.25,1.75,0,0,0,0,0,0,5,4,2,1,0.25,0.375,4,1.5,1.125,0,0,0,0,0,0,4,1.75,0.8125,45.125,17.005833333325,8.1070833333375,0.773,0.096625,0.16909375,0,0,0,217,119.75,107.75,12.6271591875356,25.3830516371338,25.4109909213149,36.1191306413196,36.2237789459316,36.2876929695065,37.9605690832003,39.5125874357641,42.6826248320177,42.7912941245484,42.7926554868276,44.6799068257532,44.8213255657116,52.1316994564561,58.8619719485376,58.9039622759506,65.0200331792969,65.1145734525588,65.2242771156518,65.2395109428695
"Li4ZrF8",0.380859375,0.41015625,0.41015625,37,9.53846153846154,4.68639053254438,92,60.9230769230769,39.4792899408284,84.283,20.8442481230769,10.8276541349112,2074.5,336.212307692308,347.953609467456,16,11.0769230769231,7.28994082840237,3,2.23076923076923,0.42603550295858,118,87.9230769230769,38.0591715976331,3,2.85307692307692,1.38698224852071,1,1.69230769230769,0.42603550295858,5,3.07692307692308,2.36686390532544,2,0.153846153846154,0.284023668639053,0,0,0,6,4.92307692307692,2.55621301775148,1,0.307692307692308,0.42603550295858,1,0.615384615384615,0.473372781065089,8,0.615384615384615,1.13609467455621,0,0,0,7,1.53846153846154,0.994082840236687,13.4875,12.8637179487077,3.884575936871,1.97,1.21230769230769,0.932544378698225,0,0,0,214,94.6153846153846,97.9881656804734,18.3482726733031,18.3750481239832,18.6011883081476,20.6172063155892,20.9146235209636,24.5783841658213,26.2626357955923,31.0013808137471,32.5034303788408,33.9385345357297,42.4199826474935,42.5698154477439,44.0990475214093,44.1959267700683,45.5376622307046,47.3294749697087,50.7003631453079,59.3904387700136,62.1943870129643,65.9821928438766
"Li3Zr4F19",0.810546875,0.810546875,0.8203125,37,13.0769230769231,8.28402366863905,92,74.8461538461538,26.5325443786982,84.283,28.7187946461538,19.2323708781065,2074.5,418.829615384615,533.943284023669,16,13.1538461538462,5.62130177514793,3,2.46153846153846,0.781065088757397,118,83.3461538461538,38.5059171597633,3,3.22615384615385,1.10177514792899,1,1.88461538461538,0.204142011834319,5,3.65384615384615,1.96745562130178,2,0.307692307692308,0.520710059171598,0,0,0,6,5.84615384615385,1.68639053254438,1,0.115384615384615,0.204142011834319,1,0.730769230769231,0.393491124260355,8,1.23076923076923,2.08284023668639,0,0,0,7,2.07692307692308,1.82248520710059,13.4875,12.5770192307654,4.19391272188787,1.97,1.43961538461538,0.775177514792899,0,0,0,214,67.2307692307692,76.3372781065089,14.6221713731911,16.9757213198078,17.0884058521789,18.3013908744376,19.238325539923,19.3047174221988,21.1320067003965,22.8493844776645,23.7760020651339,23.9077539088537,25.477080989517,26.5692127137628,27.2628285370448,27.4699072684653,45.0729642658864,46.6766251136681,47.2059280583828,47.5938793211212,48.8569733244748,54.7195703086174
"LiNa(CO3)1",0.390625,2.94921875,2.94921875,8,7.33333333333333,1.88888888888889,86,56.8333333333333,36.8888888888889,16.04876928,14.98994488,3.67606325333333,3768.2,801.993333333333,1007.00222222222,15,10.6666666666667,6.44444444444444,1,2.16666666666667,0.277777777777778,100,94.6666666666667,34.8888888888889,2.51,2.46333333333333,1.00555555555556,1,1.66666666666667,0.444444444444444,4,2.33333333333333,1.66666666666667,0,0,0,0,0,0,5,4,2,1,0.333333333333333,0.444444444444444,4,1.66666666666667,1.11111111111111,0,0,0,0,0,0,3,2,0.666666666666667,23.6033333333,13.1319444444333,6.52425925924444,4.496,0.749333333333333,1.24888888888889,0,0,0,217,114.666666666667,102.666666666667,12.84784685657,19.2725052473712,22.347923749151,23.2307982416764,25.8608531868242,32.4547567652462,34.4370475593101,39.1189483962585,39.2243311630262,39.7620381772218,44.0580630624849,45.5144146822184,45.6076428036013,47.5821796818276,49.9446396374806,51.7939421656083,57.085734118563,61.6142236600316,62.07758673602,63.2325860277219
"Li8Br2(Be6P6O24)1",0.751953125,0.751953125,0.751953125,32,8.69565217391304,3.93194706994329,94,69.2608695652174,24.3327032136106,72.963,18.2442883478261,8.68244631379962,1505.2,363.915652173913,343.24786389414,16,11.4782608695652,6.117202268431,2,2.21739130434783,0.359168241965974,62,88.3913043478261,23.3648393194707,2.46,2.58434782608696,0.925519848771266,1,1.82608695652174,0.287334593572779,5,2.69565217391304,1.64083175803403,10,0.434782608695652,0.831758034026465,0,0,0,16,4.95652173913044,2.14744801512287,1,0.173913043478261,0.287334593572779,3,1.47826086956522,0.941398865784499,0,0,0,0,0,0,3,1.65217391304348,0.714555765595463,21.59,12.8910455486435,5.25527680257845,1.625,0.275304347826087,0.454850661625709,0,0,0,227,74.4347826086957,84.952741020794,21.7498327414426,24.3542411332155,26.7198139639306,30.9494608456934,34.7118195821327,38.1466935201777,39.7685684025934,41.3370473029176,47.1838686275129,49.9052772970002,51.2255783650156,52.5218749524342,57.5020708667415,62.2198753628531,64.5016517271618,68.94305044247,71.1131042272769,79.5532106054973,83.6770213978147,87.7681335784158
"LiV(P2O7)1",0.556640625,0.64453125,1.30859375,20,10.1818181818182,4.08264462809917,86,74.7272727272727,18.6280991735537,44.0005,21.0750749090909,9.02978168595042,2128.2,332.262727272727,358.575371900826,15,13.4545454545455,3.80165289256198,2,2.36363636363636,0.528925619834711,87,87,26.7272727272727,2.46,2.82454545454545,0.783305785123967,1,1.90909090909091,0.165289256198347,4,3.09090909090909,1.15702479338843,3,0.272727272727273,0.495867768595041,0,0,0,5,5.27272727272727,0.925619834710744,1,0.090909090909091,0.165289256198347,3,1.81818181818182,0.661157024793388,7,0.636363636363636,1.15702479338843,0,0,0,6,2.54545454545455,0.975206611570248,13.4652380952,12.5889826839727,4.43415977960165,1.625,0.295454545454545,0.483471074380165,0,0,0,227,49.6363636363636,65.2231404958678,10.9057755084301,10.9408204830223,16.6058300787159,16.9723329473259,17.5140407235337,18.4173203673546,20.4461830529963,20.900068759086,21.9829989858058,22.4885295685923,22.749544708881,23.2425919790583,24.6074787355712,25.1305783113977,30.4161365036315,30.9476208348532,32.928668917672,33.473333477823,34.4958096431659,37.3332013405432
"LiSb(Mo2O8)1",1.6796875,1.6796875,4.8828125,48,16.8333333333333,14.0833333333333,86,73.5,19.9166666666667,114.819,37.3846833333333,33.5876583333333,2841.2,632.3225,799.802083333333,15,13,4.33333333333333,3,2.75,1.125,88,91.9166666666667,34.5555555555556,2.46,2.90583333333333,0.712222222222222,1,1.75,0.375,4,2.91666666666667,1.45833333333333,10,1.66666666666667,2.5,0,0,0,14,6.33333333333333,1.44444444444444,1,0.25,0.375,3,1.58333333333333,0.791666666666667,5,0.833333333333333,1.38888888888889,0,0,0,5,2.66666666666667,1.16666666666667,22.455,12.697777777775,4.79037037036667,0,0,0,0,0,0,217,79.0833333333333,89.4444444444445,8.13433713688967,16.3100282090128,18.1299021330007,24.5703586941703,25.5517256391618,28.2543098659383,29.6497025610114,32.3091356056317,32.9627358491663,35.7597240013791,42.1738660265551,44.6065547190176,48.9550105087006,49.4207328138465,49.5379560577782,52.1286444189912,53.4882298172024,55.2014092138748,56.4554142939536,56.6420938155371
"Li(VO)(PO4)1",1.25,1.962890625,1.962890625,20,10.125,4.4375,86,70.625,23.5625,44.0005,21.10665775,9.925486625,2128.2,403.49875,457.423125,15,12.625,4.8125,2,2.375,0.5625,87,89.75,29.6875,2.46,2.75,0.8625,1,1.875,0.21875,4,2.875,1.4375,3,0.375,0.65625,0,0,0,5,5.125,1.09375,1,0.125,0.21875,3,1.625,0.8125,7,0.875,1.53125,0,0,0,6,2.625,1.1875,13.4652380952,12.2123214285625,3.88415178570312,1.625,0.203125,0.35546875,0,0,0,227,65,82,17.1823996746668,20.022777104972,20.09718105868,20.2945522236204,20.4945660457262,21.908944061746,21.9979838281658,22.2895668104375,22.3672051515214,24.6476699680472,26.1869673443664,26.6360858470735,27.8266817387342,27.9837153509936,28.0612210950343,28.5722261523616,32.4769818904586,34.7671171000962,47.4677384358045,50.4393942194981
